TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,PaymentMethod
T00437,3/20/2024,C043,P025,S004,3,0.15,Bank Transfer
T00438,5/29/2025,C124,P027,S001,3,0.1,Credit Card
T00439,5/15/2024,C185,P046,S004,5,0.05,Mobile Money
T00440,9/26/2023,C028,P048,S002,3,0,Mobile Money
T00441,8/28/2025,C086,P012,S005,4,0.1,Mobile Money
T00442,8/17/2024,C086,P027,S004,5,0.05,Bank Transfer
T00443,4/6/2025,C083,P028,S005,2,0.15,Bank Transfer
T00444,4/1/2024,C046,P018,S004,3,0.1,Mobile Money
T00445,1/17/2025,C148,P002,S002,3,0.15,Bank Transfer
T00446,10/12/2024,C101,P016,S003,1,0.05,Credit Card
T00447,5/2/2025,C175,P015,S005,1,0.15,Credit Card
T00448,3/31/2024,C113,P044,S003,1,0.15,Mobile Money
T00449,1/2/2025,C036,P038,S003,2,0.1,Credit Card
T00450,5/29/2025,C184,P017,S004,4,0,Mobile Money
T00451,10/24/2024,C154,P041,S004,5,0.15,Mobile Money
T00452,3/31/2025,C140,P033,S001,3,0,Cash
T00453,1/1/2024,C197,P010,S002,3,0.05,Cash
T00454,7/1/2025,C145,P036,S004,3,0.15,Cash
T00455,7/15/2025,C003,P030,S001,3,0.05,Credit Card
T00456,1/17/2025,C115,P043,S003,4,0.15,Credit Card
T00457,4/27/2025,C089,P045,S001,4,0,Bank Transfer
T00458,7/4/2025,C107,P035,S001,1,0.05,Bank Transfer
T00459,11/7/2023,C080,P015,S003,4,0.05,Mobile Money
T00460,3/10/2025,C090,P028,S004,1,0.15,Mobile Money
T00461,1/15/2025,C082,P012,S001,3,0,Cash
T00462,12/6/2023,C006,P043,S003,1,0.05,Credit Card
T00463,11/9/2024,C133,P038,S002,5,0.05,Bank Transfer
T00464,6/4/2024,C144,P012,S004,4,0.05,Mobile Money
T00465,8/12/2024,C162,P049,S002,2,0.15,Mobile Money
T00466,10/3/2024,C008,P007,S005,2,0.15,Mobile Money
T00467,7/8/2024,C100,P011,S001,2,0.05,Bank Transfer
T00468,6/11/2024,C193,P028,S001,5,0,Credit Card
T00469,10/30/2024,C094,P030,S003,2,0.15,Cash
T00470,6/4/2025,C068,P048,S004,5,0.1,Mobile Money
T00471,11/4/2023,C157,P049,S004,5,0,Bank Transfer
T00472,12/9/2024,C091,P019,S004,5,0.05,Bank Transfer
T00473,9/26/2024,C158,P013,S005,1,0.05,Bank Transfer
T00474,1/6/2024,C031,P026,S002,3,0,Credit Card
T00475,3/13/2025,C096,P003,S002,5,0.15,Mobile Money
T00476,5/29/2024,C153,P016,S002,5,0.15,Mobile Money
T00477,3/27/2025,C048,P029,S004,5,0.05,Credit Card
T00478,6/23/2024,C126,P013,S003,2,0.05,Bank Transfer
T00479,11/9/2024,C116,P025,S005,1,0.1,Cash
T00480,12/8/2024,C125,P004,S002,2,0.15,Mobile Money
T00481,12/26/2024,C105,P032,S004,4,0.15,Mobile Money
T00482,7/5/2024,C043,P006,S001,5,0,Credit Card
T00483,9/16/2023,C075,P009,S001,3,0.05,Bank Transfer
T00484,8/30/2025,C044,P029,S004,5,0.15,Cash
T00485,8/13/2025,C147,P028,S001,3,0.1,Cash
T00486,10/28/2024,C195,P027,S004,5,0.05,Mobile Money
T00487,4/13/2024,C027,P013,S002,3,0,Mobile Money
T00488,4/23/2024,C068,P012,S003,1,0.15,Cash
T00489,3/19/2025,C199,P009,S002,2,0.1,Mobile Money
T00490,5/29/2025,C043,P043,S005,2,0.05,Credit Card
T00491,10/13/2024,C016,P028,S005,3,0.1,Credit Card
T00492,4/29/2025,C083,P004,S003,3,0.1,Cash
T00493,3/9/2025,C035,P048,S004,1,0.1,Credit Card
T00494,1/6/2024,C180,P034,S002,2,0.05,Bank Transfer
T00495,7/18/2024,C064,P019,S004,4,0.05,Bank Transfer
T00496,10/5/2024,C161,P043,S004,4,0.15,Cash
T00497,1/5/2025,C163,P042,S001,4,0.1,Bank Transfer
T00498,6/19/2024,C117,P029,S004,3,0,Cash
T00499,8/13/2025,C188,P030,S004,3,0,Mobile Money
T00500,4/25/2024,C056,P050,S004,2,0.15,Bank Transfer
T00501,12/4/2023,C083,P004,S003,3,0.05,Mobile Money
T00502,7/18/2025,C088,P035,S001,1,0,Mobile Money
T00503,11/26/2024,C005,P015,S001,2,0.15,Mobile Money
T00504,8/28/2025,C001,P029,S004,2,0.05,Bank Transfer
T00505,4/25/2025,C041,P045,S003,1,0.1,Bank Transfer
T00506,12/12/2023,C022,P033,S003,2,0,Mobile Money
T00507,1/31/2025,C161,P045,S003,2,0.15,Cash
T00508,8/28/2024,C181,P018,S001,1,0.05,Mobile Money
T00509,7/3/2025,C020,P029,S002,5,0.05,Mobile Money
T00510,12/28/2023,C003,P007,S001,3,0,Mobile Money
T00511,2/16/2024,C178,P011,S002,4,0,Credit Card
T00512,1/3/2024,C099,P019,S001,1,0,Bank Transfer
T00513,12/13/2024,C095,P043,S003,2,0.15,Credit Card
T00514,8/15/2025,C165,P004,S002,1,0,Credit Card
T00515,1/1/2025,C113,P002,S003,2,0.05,Mobile Money
T00516,12/2/2023,C158,P038,S004,2,0,Cash
T00517,6/2/2024,C036,P050,S001,5,0.15,Bank Transfer
T00518,7/13/2024,C110,P023,S003,2,0.05,Bank Transfer
T00519,8/25/2025,C166,P042,S001,2,0.1,Cash
T00520,8/24/2025,C169,P040,S003,2,0.05,Mobile Money
T00521,9/1/2024,C076,P028,S001,2,0.15,Mobile Money
T00522,12/23/2023,C029,P001,S002,4,0,Cash
T00523,8/12/2025,C093,P046,S003,2,0.15,Mobile Money
T00524,1/25/2024,C094,P049,S005,2,0.15,Cash
T00525,8/18/2024,C005,P016,S005,1,0,Bank Transfer
T00526,10/21/2024,C056,P010,S001,1,0.15,Bank Transfer
T00527,11/26/2024,C161,P047,S005,4,0.15,Mobile Money
T00528,5/28/2024,C022,P047,S005,5,0.05,Bank Transfer
T00529,4/30/2025,C022,P031,S003,1,0.05,Credit Card
T00530,5/14/2025,C138,P014,S003,4,0,Bank Transfer
T00531,10/14/2023,C179,P030,S004,2,0,Credit Card
T00532,4/23/2025,C023,P031,S004,1,0.15,Cash
T00533,11/22/2023,C080,P023,S002,1,0,Credit Card
T00534,6/30/2025,C180,P048,S001,2,0.15,Bank Transfer
T00535,3/13/2024,C134,P017,S005,3,0.05,Bank Transfer
T00536,9/16/2023,C033,P047,S003,1,0,Bank Transfer
T00537,11/18/2024,C110,P032,S003,5,0,Bank Transfer
T00538,5/24/2025,C183,P026,S005,1,0.15,Mobile Money
T00539,7/31/2025,C131,P009,S003,1,0.15,Credit Card
T00540,9/18/2024,C095,P021,S002,3,0,Cash
T00541,8/23/2024,C059,P024,S005,1,0,Cash
T00542,8/28/2025,C063,P004,S001,4,0.1,Mobile Money
T00543,3/8/2024,C039,P008,S002,1,0.15,Credit Card
T00544,10/29/2023,C083,P039,S002,4,0.1,Bank Transfer
T00545,1/9/2025,C020,P040,S005,3,0,Cash
T00546,6/15/2025,C046,P006,S002,5,0,Mobile Money
T00547,11/24/2023,C018,P042,S004,3,0.1,Bank Transfer
T00548,9/18/2023,C023,P047,S005,4,0,Bank Transfer
T00549,12/26/2023,C052,P031,S003,5,0.1,Credit Card
T00550,12/16/2024,C119,P047,S003,5,0.15,Credit Card
T00551,12/25/2023,C188,P050,S005,2,0.05,Cash
T00552,2/14/2025,C105,P009,S001,2,0.1,Cash
T00553,10/10/2024,C086,P031,S001,4,0.1,Cash
T00554,6/19/2024,C053,P029,S005,2,0.15,Mobile Money
T00555,2/18/2025,C016,P046,S002,3,0,Cash
T00556,2/3/2025,C060,P024,S005,4,0.1,Mobile Money
T00557,10/13/2024,C192,P045,S001,5,0,Credit Card
T00558,11/3/2024,C164,P045,S004,1,0,Mobile Money
T00559,1/25/2024,C170,P004,S002,2,0.1,Bank Transfer
T00560,7/23/2024,C081,P029,S004,3,0.1,Mobile Money
T00561,11/20/2024,C070,P050,S002,1,0.05,Credit Card
T00562,9/14/2023,C200,P036,S005,1,0.05,Cash
T00563,5/7/2024,C043,P039,S004,4,0.1,Mobile Money
T00564,4/7/2024,C031,P049,S005,3,0.05,Mobile Money
T00565,7/17/2025,C079,P036,S004,3,0,Cash
T00566,3/16/2024,C041,P006,S003,5,0,Credit Card
T00567,3/23/2024,C084,P031,S002,1,0.05,Bank Transfer
T00568,4/1/2025,C102,P045,S005,1,0.1,Bank Transfer
T00569,7/27/2024,C045,P037,S001,4,0.15,Credit Card
T00570,3/11/2024,C025,P011,S004,1,0.05,Cash
T00571,12/16/2023,C004,P003,S001,2,0.05,Credit Card
T00572,7/30/2025,C103,P050,S003,1,0.1,Cash
T00573,7/12/2025,C006,P012,S001,2,0.15,Credit Card
T00574,12/7/2023,C024,P014,S003,1,0,Mobile Money
T00575,3/29/2025,C013,P020,S002,5,0.15,Mobile Money
T00576,7/12/2024,C128,P049,S001,4,0.15,Credit Card
T00577,1/5/2025,C091,P037,S002,2,0.1,Bank Transfer
T00578,12/19/2024,C115,P028,S002,1,0.05,Bank Transfer
T00579,1/9/2024,C128,P018,S004,5,0.15,Cash
T00580,9/30/2023,C023,P046,S003,4,0.05,Mobile Money
T00581,1/1/2025,C052,P025,S005,2,0,Mobile Money
T00582,7/1/2025,C183,P047,S003,4,0.15,Bank Transfer
T00583,4/25/2025,C145,P047,S005,3,0.15,Bank Transfer
T00584,10/1/2024,C047,P050,S001,3,0.05,Cash
T00585,3/21/2024,C200,P027,S003,1,0.15,Bank Transfer
T00586,2/2/2024,C197,P039,S005,2,0.05,Cash
T00587,5/14/2024,C064,P017,S002,3,0,Credit Card
T00588,1/13/2024,C148,P019,S004,3,0.05,Credit Card
T00589,4/2/2025,C061,P025,S005,3,0.1,Cash
T00590,12/9/2024,C181,P047,S003,5,0.05,Credit Card
T00591,5/4/2024,C127,P011,S005,3,0.05,Mobile Money
T00592,2/3/2024,C010,P005,S001,1,0.05,Credit Card
T00593,3/31/2025,C006,P015,S005,4,0,Bank Transfer
T00594,7/16/2025,C158,P024,S002,2,0.1,Credit Card
T00595,9/12/2023,C083,P028,S001,1,0.05,Credit Card
T00596,12/6/2024,C199,P008,S001,5,0.1,Cash
T00597,8/20/2024,C096,P039,S004,5,0,Bank Transfer
T00598,12/27/2024,C078,P043,S003,2,0.05,Mobile Money
T00599,3/29/2024,C164,P040,S004,3,0.05,Bank Transfer
T00600,8/16/2025,C058,P050,S005,2,0.15,Bank Transfer
T00601,6/10/2025,C188,P016,S003,2,0.05,Cash
T00602,6/5/2024,C180,P020,S005,4,0,Credit Card
T00603,6/25/2024,C155,P009,S003,5,0.05,Cash
T00604,11/26/2023,C128,P032,S002,3,0,Credit Card
T00605,7/1/2024,C089,P003,S003,2,0,Bank Transfer
T00606,3/4/2024,C115,P036,S001,3,0.05,Credit Card
T00607,5/28/2025,C178,P015,S001,3,0.1,Cash
T00608,6/5/2024,C185,P003,S001,1,0.15,Mobile Money
T00609,9/25/2023,C188,P044,S004,2,0.15,Mobile Money
T00610,4/5/2024,C097,P026,S003,5,0.15,Cash
T00611,5/12/2025,C123,P010,S005,2,0.05,Mobile Money
T00612,4/26/2024,C019,P030,S001,3,0,Bank Transfer
T00613,8/31/2025,C067,P013,S001,1,0.1,Credit Card
T00614,7/29/2025,C097,P025,S002,1,0,Bank Transfer
T00615,2/28/2024,C153,P033,S005,4,0,Mobile Money
T00616,1/10/2025,C168,P023,S002,5,0.15,Credit Card
T00617,1/23/2024,C014,P007,S001,3,0.05,Credit Card
T00618,8/8/2025,C105,P036,S005,5,0.1,Bank Transfer
T00619,7/2/2024,C077,P017,S002,1,0,Mobile Money
T00620,8/21/2024,C147,P034,S005,4,0.05,Cash
T00621,8/27/2024,C093,P040,S001,4,0,Bank Transfer
T00622,3/6/2024,C170,P016,S005,4,0.05,Cash
T00623,3/12/2025,C007,P020,S002,2,0.1,Cash
T00624,9/21/2024,C122,P020,S001,3,0.15,Mobile Money
T00625,12/7/2023,C126,P038,S003,1,0.15,Credit Card
T00626,11/17/2023,C095,P020,S004,3,0.05,Mobile Money
T00627,6/24/2025,C012,P016,S003,4,0.15,Bank Transfer
T00628,10/7/2024,C058,P041,S003,5,0,Credit Card
T00629,1/22/2025,C193,P031,S001,1,0.1,Mobile Money
T00630,3/4/2024,C194,P018,S005,2,0,Mobile Money
T00631,11/12/2023,C134,P008,S004,5,0.15,Credit Card
T00632,8/30/2024,C122,P031,S003,1,0.15,Cash
T00633,7/16/2025,C129,P010,S005,5,0.05,Cash
T00634,12/24/2024,C194,P048,S004,2,0.05,Credit Card
T00635,1/18/2024,C050,P044,S002,1,0.15,Cash
T00636,12/17/2024,C175,P011,S004,2,0.05,Bank Transfer
T00637,9/10/2023,C082,P008,S001,1,0.15,Mobile Money
T00638,9/20/2024,C142,P008,S003,3,0.15,Cash
T00639,4/3/2024,C180,P018,S005,5,0.15,Cash
T00640,12/23/2023,C107,P039,S002,2,0,Cash
T00641,2/14/2024,C145,P038,S001,3,0.1,Mobile Money
T00642,4/1/2024,C068,P037,S004,4,0.15,Cash
T00643,2/12/2024,C045,P043,S003,4,0.05,Mobile Money
T00644,4/26/2024,C010,P014,S004,3,0.05,Cash
T00645,2/20/2024,C191,P041,S004,3,0.1,Cash
T00646,3/18/2025,C087,P037,S003,3,0.1,Mobile Money
T00647,12/4/2023,C179,P041,S001,2,0.05,Bank Transfer
T00648,1/18/2025,C191,P033,S004,3,0.1,Mobile Money
T00649,9/2/2025,C155,P043,S001,2,0.15,Credit Card
T00650,7/5/2025,C105,P016,S004,5,0.1,Cash
T00651,11/8/2023,C132,P045,S002,1,0.1,Mobile Money
T00652,4/25/2024,C035,P025,S005,5,0,Credit Card
T00653,6/16/2024,C050,P044,S002,1,0.05,Cash
T00654,3/23/2024,C117,P045,S001,3,0.05,Bank Transfer
T00655,1/9/2025,C095,P021,S004,5,0.15,Cash
T00656,11/27/2024,C175,P009,S001,2,0.1,Mobile Money
T00657,10/28/2024,C153,P015,S004,2,0.15,Bank Transfer
T00658,12/14/2024,C089,P046,S002,3,0,Bank Transfer
T00659,8/12/2024,C008,P036,S004,1,0.05,Credit Card
T00660,12/5/2023,C057,P023,S002,2,0.1,Mobile Money
T00661,10/4/2024,C132,P024,S001,1,0.15,Credit Card
T00662,6/6/2024,C166,P014,S002,5,0,Credit Card
T00663,2/21/2024,C065,P004,S005,3,0.1,Mobile Money
T00664,3/21/2025,C097,P032,S003,4,0.1,Credit Card
T00665,4/11/2025,C120,P003,S003,5,0.15,Cash
T00666,1/27/2024,C002,P018,S005,3,0.1,Bank Transfer
T00667,7/12/2025,C176,P021,S001,4,0,Bank Transfer
T00668,11/23/2023,C071,P048,S003,3,0.1,Bank Transfer
T00669,12/1/2023,C049,P032,S002,5,0.05,Cash
T00670,11/10/2024,C154,P001,S004,3,0.05,Cash
T00671,8/5/2024,C168,P010,S004,3,0.1,Mobile Money
T00672,1/9/2024,C104,P023,S004,1,0.05,Bank Transfer
T00673,3/16/2024,C186,P038,S002,5,0.15,Bank Transfer
T00674,4/16/2025,C130,P021,S003,2,0.05,Bank Transfer
T00675,11/14/2024,C025,P036,S004,2,0.1,Credit Card
T00676,6/11/2024,C175,P027,S003,1,0.05,Bank Transfer
T00677,11/17/2023,C058,P029,S003,4,0.1,Bank Transfer
T00678,10/12/2024,C067,P008,S005,3,0.15,Cash
T00679,2/18/2024,C121,P027,S001,5,0,Mobile Money
T00680,8/7/2025,C050,P039,S005,1,0.15,Bank Transfer
T00681,4/18/2024,C106,P020,S001,2,0.05,Credit Card
T00682,9/16/2023,C088,P013,S004,5,0.15,Credit Card
T00683,7/4/2025,C081,P030,S002,1,0.15,Bank Transfer
T00684,9/2/2024,C162,P008,S002,3,0,Cash
T00685,9/14/2024,C116,P050,S003,2,0.05,Credit Card
T00686,9/29/2023,C126,P014,S001,2,0.15,Mobile Money
T00687,7/29/2025,C104,P032,S004,4,0.15,Cash
T00688,6/17/2025,C010,P041,S005,2,0.1,Cash
T00689,1/18/2024,C083,P028,S005,2,0,Cash
T00690,5/15/2024,C161,P031,S002,2,0.1,Bank Transfer
T00691,12/6/2024,C034,P016,S001,4,0.1,Credit Card
T00692,6/19/2025,C017,P033,S001,3,0.1,Mobile Money
T00693,10/30/2023,C187,P024,S005,5,0.1,Mobile Money
T00694,6/24/2025,C176,P019,S002,3,0.15,Bank Transfer
T00695,6/30/2024,C193,P050,S002,2,0.15,Cash
T00696,9/28/2023,C059,P050,S002,2,0.05,Cash
T00697,3/12/2024,C151,P028,S005,2,0,Bank Transfer
T00698,9/30/2023,C183,P035,S001,4,0.1,Cash
T00699,2/19/2024,C153,P031,S001,1,0,Cash
T00700,3/9/2024,C177,P039,S001,4,0.15,Mobile Money
T00701,10/1/2023,C032,P001,S005,3,0.15,Credit Card
T00702,3/30/2024,C053,P039,S001,3,0.15,Cash
T00703,6/13/2025,C170,P025,S005,3,0.05,Mobile Money
T00704,10/8/2023,C027,P008,S005,5,0,Bank Transfer
T00705,5/23/2024,C030,P007,S001,4,0.05,Credit Card
T00706,4/19/2024,C200,P014,S003,5,0.05,Bank Transfer
T00707,2/14/2024,C181,P005,S004,3,0.05,Cash
T00708,11/25/2024,C141,P038,S004,2,0.15,Bank Transfer
T00709,4/10/2024,C061,P032,S001,1,0,Cash
T00710,6/3/2024,C147,P006,S004,2,0,Cash
T00711,6/5/2024,C186,P027,S001,3,0.05,Mobile Money
T00712,2/3/2024,C076,P001,S003,4,0,Cash
T00713,6/26/2024,C045,P008,S001,3,0.1,Bank Transfer
T00714,12/20/2023,C110,P021,S001,1,0,Cash
T00715,10/1/2023,C036,P029,S002,3,0.1,Mobile Money
T00716,8/21/2025,C160,P044,S003,1,0.1,Bank Transfer
T00717,5/8/2024,C047,P049,S001,4,0.15,Mobile Money
T00718,7/25/2025,C070,P050,S004,4,0.15,Credit Card
T00719,7/24/2025,C029,P038,S002,1,0.05,Cash
T00720,4/13/2025,C107,P017,S005,4,0.15,Credit Card
T00721,6/24/2024,C157,P001,S004,3,0,Credit Card
T00722,5/12/2025,C124,P018,S004,1,0.15,Mobile Money
T00723,7/26/2024,C012,P015,S001,3,0.1,Cash
T00724,6/14/2025,C181,P015,S005,5,0.05,Bank Transfer
T00725,3/20/2024,C133,P034,S005,5,0,Mobile Money
T00726,5/26/2024,C170,P037,S002,4,0.1,Mobile Money
T00727,11/13/2023,C039,P035,S005,5,0,Cash
T00728,6/30/2024,C165,P014,S002,5,0.15,Mobile Money
T00729,4/20/2025,C043,P019,S001,4,0.1,Credit Card
T00730,10/1/2024,C085,P026,S003,1,0.05,Mobile Money
T00731,4/5/2025,C104,P019,S002,1,0.15,Mobile Money
T00732,7/30/2025,C147,P004,S004,1,0.15,Mobile Money
T00733,9/1/2024,C081,P002,S001,4,0,Cash
T00734,11/19/2023,C104,P040,S004,1,0,Cash
T00735,3/2/2025,C155,P005,S005,3,0.05,Mobile Money
T00736,8/16/2025,C088,P047,S003,1,0.05,Mobile Money
T00737,1/8/2024,C085,P016,S005,5,0.15,Bank Transfer
T00738,8/13/2024,C184,P040,S004,1,0,Credit Card
T00739,11/28/2024,C001,P005,S003,3,0.1,Bank Transfer
T00740,10/8/2023,C180,P037,S001,1,0.05,Mobile Money
T00741,10/12/2023,C036,P049,S004,1,0.1,Credit Card
T00742,5/9/2024,C049,P017,S001,4,0.05,Mobile Money
T00743,3/19/2024,C049,P004,S003,1,0.15,Cash
T00744,6/12/2024,C163,P042,S005,1,0.15,Mobile Money
T00745,4/9/2024,C169,P023,S005,5,0.05,Mobile Money
T00746,3/1/2025,C002,P037,S005,1,0.15,Mobile Money
T00747,9/28/2023,C131,P008,S002,5,0.05,Credit Card
T00748,11/12/2024,C027,P022,S004,5,0.1,Mobile Money
T00749,12/7/2023,C108,P010,S005,2,0.1,Mobile Money
T00750,12/30/2024,C088,P004,S003,4,0.05,Credit Card
T00751,5/6/2025,C106,P009,S005,5,0.1,Bank Transfer
T00752,7/21/2025,C183,P005,S005,2,0.05,Credit Card
T00753,2/2/2024,C160,P020,S003,3,0.05,Credit Card
T00754,10/5/2023,C129,P013,S005,3,0,Bank Transfer
T00755,11/5/2024,C144,P025,S004,5,0.15,Bank Transfer
T00756,6/9/2025,C109,P040,S001,5,0,Cash
T00757,9/18/2023,C098,P042,S002,1,0,Credit Card
T00758,12/29/2024,C069,P004,S002,3,0.1,Credit Card
T00759,9/19/2023,C016,P006,S003,2,0,Bank Transfer
T00760,4/30/2025,C116,P016,S001,5,0.05,Mobile Money
T00761,4/24/2025,C061,P008,S005,3,0,Mobile Money
T00762,10/29/2023,C100,P018,S004,3,0,Cash
T00763,9/23/2023,C191,P022,S003,2,0.15,Credit Card
T00764,8/24/2025,C163,P029,S003,5,0.05,Credit Card
T00765,4/3/2025,C076,P046,S004,2,0,Credit Card
T00766,6/20/2025,C045,P039,S005,1,0.15,Cash
T00767,3/31/2025,C110,P021,S003,5,0.1,Credit Card
T00768,12/13/2024,C042,P039,S005,3,0,Bank Transfer
T00769,7/20/2025,C120,P007,S002,1,0.05,Bank Transfer
T00770,12/13/2023,C153,P050,S001,5,0.1,Mobile Money
T00771,7/1/2024,C147,P046,S005,3,0,Bank Transfer
T00772,9/7/2025,C135,P040,S002,2,0,Credit Card
T00773,10/28/2023,C107,P028,S005,5,0.15,Cash
T00774,2/16/2024,C090,P013,S002,2,0.1,Bank Transfer
T00775,10/19/2024,C093,P008,S003,2,0.15,Cash
T00776,3/3/2025,C030,P022,S003,4,0.05,Credit Card
T00777,12/10/2024,C011,P021,S003,4,0,Mobile Money
T00778,11/27/2024,C066,P015,S005,3,0,Bank Transfer
T00779,8/20/2024,C132,P010,S005,4,0.15,Cash
T00780,12/11/2024,C076,P022,S002,3,0,Cash
T00781,8/2/2025,C043,P017,S005,5,0,Cash
T00782,2/23/2025,C054,P044,S002,4,0,Credit Card
T00783,7/9/2024,C138,P026,S004,1,0.05,Cash
T00784,6/27/2025,C118,P038,S003,1,0,Cash
T00785,5/19/2024,C014,P008,S002,3,0,Credit Card
T00786,5/31/2024,C067,P049,S004,4,0.15,Mobile Money
T00787,7/8/2025,C111,P007,S003,1,0.15,Cash
T00788,1/30/2024,C137,P022,S001,5,0,Cash
T00789,12/3/2023,C180,P030,S001,3,0,Bank Transfer
T00790,3/28/2025,C176,P008,S003,5,0,Bank Transfer
T00791,3/23/2025,C196,P050,S004,4,0.15,Cash
T00792,12/6/2024,C122,P049,S002,5,0.05,Credit Card
T00793,12/5/2024,C192,P027,S004,5,0.1,Credit Card
T00794,9/2/2024,C077,P015,S003,1,0.05,Cash
T00795,3/26/2024,C011,P049,S001,5,0.15,Cash
T00796,10/3/2023,C079,P014,S002,3,0.05,Mobile Money
T00797,9/20/2023,C166,P037,S005,2,0.05,Credit Card
T00798,7/30/2025,C057,P005,S005,3,0.05,Cash
T00799,2/4/2025,C047,P002,S005,1,0.15,Cash
T00800,4/23/2024,C075,P013,S001,3,0,Credit Card
T00801,2/5/2024,C186,P029,S005,4,0.1,Bank Transfer
T00802,5/6/2025,C033,P017,S002,1,0.1,Cash
T00803,9/28/2023,C050,P027,S003,4,0.15,Bank Transfer
T00804,6/29/2025,C158,P027,S003,5,0.05,Bank Transfer
T00805,10/6/2023,C081,P048,S004,2,0,Bank Transfer
T00806,6/27/2025,C064,P041,S002,4,0.1,Bank Transfer
T00807,11/4/2024,C035,P050,S003,4,0.15,Mobile Money
T00808,3/18/2024,C092,P006,S003,4,0,Credit Card
T00809,6/11/2025,C166,P041,S005,1,0.1,Credit Card
T00810,4/2/2025,C138,P008,S002,3,0,Cash
T00811,10/6/2024,C005,P032,S005,1,0.15,Credit Card
T00812,5/1/2024,C010,P020,S005,3,0.15,Credit Card
T00813,12/29/2023,C094,P035,S004,2,0.1,Credit Card
T00814,2/13/2024,C119,P040,S005,5,0,Mobile Money
T00815,1/16/2025,C094,P004,S005,1,0.05,Credit Card
T00816,8/13/2024,C194,P016,S005,2,0.15,Credit Card
T00817,5/12/2025,C046,P005,S005,5,0.05,Mobile Money
T00818,11/8/2024,C092,P001,S001,2,0.15,Credit Card
T00819,8/24/2025,C017,P025,S003,3,0.05,Cash
T00820,3/1/2025,C172,P046,S002,5,0.1,Mobile Money
T00821,7/7/2024,C121,P006,S004,1,0,Bank Transfer
T00822,1/4/2025,C027,P015,S005,3,0.1,Credit Card
T00823,3/23/2025,C097,P006,S004,3,0,Bank Transfer
T00824,6/1/2025,C097,P001,S002,5,0.15,Bank Transfer
T00825,2/24/2024,C089,P011,S004,4,0,Credit Card
T00826,11/15/2023,C113,P038,S002,2,0,Bank Transfer
T00827,2/25/2025,C055,P026,S002,2,0.05,Bank Transfer
T00828,9/3/2024,C155,P019,S001,2,0.15,Bank Transfer
T00829,12/11/2023,C185,P021,S001,4,0.15,Mobile Money
T00830,3/19/2024,C054,P008,S005,2,0.15,Cash
T00831,11/7/2023,C063,P005,S001,2,0.05,Credit Card
T00832,4/26/2025,C162,P049,S005,1,0.05,Cash
T00833,10/16/2024,C043,P038,S003,2,0.15,Cash
T00834,7/6/2025,C185,P010,S003,1,0.05,Mobile Money
T00835,1/9/2025,C156,P044,S004,4,0.05,Credit Card
T00836,7/22/2025,C106,P044,S005,2,0.05,Bank Transfer
T00837,8/30/2024,C043,P025,S003,4,0,Credit Card
T00838,8/5/2024,C097,P025,S004,2,0,Cash
T00839,9/11/2024,C052,P011,S005,5,0.15,Credit Card
T00840,7/24/2024,C156,P025,S001,2,0.15,Cash
T00841,10/25/2024,C137,P038,S005,1,0,Mobile Money
T00842,8/16/2025,C169,P010,S002,5,0,Mobile Money
T00843,8/6/2025,C134,P023,S004,3,0,Mobile Money
T00844,10/4/2023,C059,P005,S004,4,0.1,Cash
T00845,8/17/2024,C109,P033,S002,3,0.15,Credit Card
T00846,8/11/2024,C022,P036,S003,5,0.15,Bank Transfer
T00847,9/16/2024,C049,P022,S001,1,0,Cash
T00848,5/1/2024,C097,P002,S002,3,0.15,Bank Transfer
T00849,5/30/2025,C028,P005,S002,4,0.1,Bank Transfer
T00850,8/3/2025,C138,P045,S004,5,0.1,Bank Transfer
T00851,7/16/2024,C175,P040,S004,2,0.15,Mobile Money
T00852,4/1/2024,C046,P048,S003,5,0.15,Bank Transfer
T00853,11/5/2024,C079,P003,S005,3,0.15,Credit Card
T00854,8/30/2024,C169,P009,S001,2,0.15,Credit Card
T00855,11/14/2023,C026,P012,S002,5,0.15,Bank Transfer
T00856,7/3/2024,C141,P039,S005,1,0.05,Mobile Money
T00857,1/3/2025,C163,P022,S001,1,0.05,Mobile Money
T00858,4/16/2025,C154,P031,S004,1,0,Bank Transfer
T00859,3/6/2024,C057,P004,S003,1,0,Mobile Money
T00860,8/23/2024,C103,P013,S005,5,0.1,Cash
T00861,7/24/2025,C199,P043,S002,4,0.15,Cash
T00862,10/28/2024,C052,P003,S005,3,0.05,Cash
T00863,3/29/2025,C154,P045,S005,5,0.05,Credit Card
T00864,2/12/2024,C173,P005,S001,3,0.05,Cash
T00865,11/19/2023,C041,P037,S001,3,0.15,Bank Transfer
T00866,4/11/2025,C172,P002,S004,4,0.05,Cash
T00867,6/1/2024,C189,P043,S001,1,0.1,Bank Transfer
T00868,9/9/2024,C089,P025,S003,2,0.05,Mobile Money
T00869,12/8/2024,C104,P011,S005,1,0.1,Credit Card
T00870,10/7/2023,C105,P012,S005,1,0,Bank Transfer
T00871,11/21/2024,C088,P038,S001,5,0.1,Bank Transfer
T00872,7/20/2025,C178,P041,S004,4,0.15,Credit Card
T00873,9/28/2024,C194,P047,S003,4,0.15,Cash
T00874,10/5/2024,C124,P040,S001,3,0,Mobile Money
T00875,11/30/2024,C163,P022,S002,2,0.1,Mobile Money
